itemID,class1,class2
item4538,article,Movies
item4539,article,TV
item4540,article,Celebrities
item4541,article,Look
item4542,article,Series
item4543,article,TV
item4544,article,Series
item4545,article,Series
item4546,article,Series
item4547,article,Series
item4548,article,Series
item4549,article,Comic
item4550,article,Celebrities
item4551,article,Series
item4552,article,Series
item4553,article,TV
item4554,article,Tech
item4555,article,Series
item4556,article,Celebrities
item4557,article,News
item4558,article,Movies
item4559,article,Celebrities
item4560,article,Series
item4561,article,Music
item4562,article,TV
item4563,article,TV
item4564,article,Music
item4565,article,Celebrities
item4566,article,Series
item4567,article,TV
item4568,article,Celebrities
item4569,article,TV
item4570,article,Tech
item4571,article,Celebrities
item4572,article,TV
item4573,article,Series
item4574,article,Series
item4575,article,Series
item4576,article,VideoGames
item4577,article,None
item4578,article,TV
item4579,article,Celebrities
item4580,article,Comic
item4581,article,Celebrities
item4582,article,Celebrities
item4583,article,TV
item4584,article,Series
item4585,article,TV
item4586,article,Series
item4587,article,TV
item4588,article,Series
item4589,article,Movies
item4590,article,TV
item4591,article,TV
item4592,article,TV
item4593,article,Music
item4594,article,Movies
item4595,article,Celebrities
item4596,article,TV
item4597,article,Celebrities
item4598,article,Series
item4599,article,Other
item4600,article,Series
item4601,article,Comic
item4602,article,Music
item4603,article,Tech
item4604,article,TV
item4605,article,TV
item4606,article,Music
item4607,article,Celebrities
item4608,article,Movies
item4609,article,Music
item4610,article,VideoGames
item4611,article,Series
item4612,article,Celebrities
item4613,article,TV
item4614,article,Series
item4615,article,Other
item4616,article,Celebrities
item4617,article,Movies
item4618,article,VideoGames
item4619,article,Tech
item4620,article,VideoGames
item4621,article,TV
item4622,article,Series
item4623,article,Series
item4624,article,TV
item4625,article,Series
item4626,article,News
item4627,article,Series
item4628,article,Series
item4629,article,Movies
item4630,article,Series
item4631,article,Movies
item4632,article,TV
item4633,article,Comic
item4634,article,Series
item4635,article,Tech
item4636,article,Celebrities
item4637,article,TV
item4638,article,Series
item4639,article,Series
item4640,article,Series
item4641,article,VideoGames
item4642,article,Celebrities
item4643,article,TV
item4644,article,VideoGames
item4645,article,Series
item4646,article,TV
item4647,article,TV
item4648,article,Music
item4649,article,Celebrities
item4650,article,Celebrities
item4651,article,Series
item4652,article,TV
item4653,article,TV
item4654,article,Movies
item4655,article,TV
item4656,article,VideoGames
item4657,article,Movies
item4658,article,News
item4659,article,Celebrities
item4660,article,News
item4661,article,News
item4662,article,News
item4663,article,News
item4664,article,Series
item4665,article,Celebrities
item4666,article,Series
item4667,article,Celebrities
item4668,article,Series
item4669,article,VideoGames
item4670,article,Celebrities
item4671,article,Tech
item4672,article,Series
item4673,article,Series
item4674,article,Music
item4675,article,Tech
item4676,article,Music
item4677,article,Series
item4678,article,VideoGames
item4679,article,Celebrities
item4680,article,TV
item4681,article,Comic
item4682,article,Music
item4683,article,Series
item4684,article,VideoGames
item4685,article,Series
item4686,article,Movies
item4687,article,TV
item4688,article,Celebrities
item4689,article,TV
item4690,article,Series
item4691,article,TV
item4692,article,Tech
item4693,article,Tech
item4694,article,Celebrities
item4695,article,TV
item4696,article,TV
item4697,article,Movies
item4698,article,Movies
item4699,article,VideoGames
item4700,article,Celebrities
item4701,article,Series
item4702,article,TV
item4703,article,Series
item4704,article,Movies
item4705,article,News
item4706,article,Other
item4707,article,TV
item4708,article,Series
item4709,article,Series
item4710,article,TV
item4711,article,TV
item4712,article,TV
item4713,article,Music
item4714,article,Series
item4715,article,Music
item4716,article,Movies
item4717,article,Movies
item4718,article,TV
item4719,article,VideoGames
item4720,article,Series
item4721,article,Music
item4722,article,Series
item4723,article,Series
item4724,article,Series
item4725,article,Series
item4726,article,TV
item4727,article,Tech
item4728,article,Celebrities
item4729,article,Celebrities
item4730,article,Movies
item4731,article,TV
item4732,article,VideoGames
item4733,article,Music
item4734,article,Music
item4735,article,Series
item4736,article,Movies
item4737,article,Series
item4738,article,Tech
item4739,article,Music
item4740,article,TV
item4741,article,Series
item4742,article,Movies
item4743,article,Celebrities
item4744,article,Celebrities
item4745,article,Movies
item4746,article,Movies
item4747,article,Movies
item4748,article,Series
item4749,article,Movies
item4750,article,Comic
item4751,article,Series
item4752,article,Series
item4753,article,VideoGames
item4754,article,Celebrities
item4755,article,News
item4756,article,TV
item4757,article,Tech
item4758,article,TV
item4759,article,Tech
item4760,article,Celebrities
item4761,article,Series
item4762,article,TV
item4763,article,Music
item4764,article,TV
item4765,article,Music
item4766,article,Series
item4767,article,Series
item4768,article,Series
item4769,article,TV
item4770,article,Movies
item4771,article,Movies
item4772,article,Series
item4773,article,Music
item4774,article,Comic
item4775,article,TV
item4776,article,Tech
item4777,article,Series
item4778,article,Series
item4779,article,TV
item4780,article,VideoGames
item4781,article,VideoGames
item4782,article,Music
item4783,article,Celebrities
item4784,article,Music
item4785,article,Celebrities
item4786,article,TV
item4787,article,VideoGames
item4788,article,Movies
item4789,article,TV
item4790,article,Series
item4791,article,Series
item4792,article,Series
item4793,article,TV
item4794,article,Series
item4795,article,Movies
item4796,article,Series
item4797,article,Series
item4798,article,Celebrities
item4799,article,Celebrities
item4800,article,Celebrities
item4801,article,Series
item4802,article,Movies
item4803,article,Series
item4804,article,Movies
item4805,article,Movies
item4806,article,Tech
item4807,article,Movies
item4808,article,Series
item4809,article,Tech
item4810,article,Series
item4811,article,Tech
item4812,article,Music
item4813,article,Celebrities
item4814,article,Tech
item4815,article,Series
item4816,article,TV
item4817,article,Celebrities
item4818,article,Series
item4819,article,Celebrities
item4820,article,Tech
item4821,article,Celebrities
item4822,article,Movies
item4823,article,Series
item4824,article,Series
item4825,article,Celebrities
item4826,article,VideoGames
item4827,article,TV
item4828,article,Celebrities
item4829,article,TV
item4830,article,Celebrities
item4831,article,Series
item4832,article,Movies
item4833,article,Series
item4834,article,VideoGames
item4835,article,Movies
item4836,article,Celebrities
item4837,article,Series
item4838,article,TV
item4839,article,Celebrities
item4840,article,TV
item4841,article,TV
item4842,article,Movies
item4843,article,Celebrities
item4844,article,Series
item4845,article,Series
item4846,article,TV
item4847,article,Series
item4848,article,Music
item4849,article,Tech
item4850,article,Series
item4851,article,Music
item4852,article,TV
item4853,article,Movies
item4854,article,Series
item4855,article,Movies
item4856,article,Movies
item4857,article,Celebrities
item4858,article,Celebrities
item4859,article,TV
item4860,article,Music
item4861,article,Celebrities
item4862,article,Celebrities
item4863,article,Series
item4864,article,Series
item4865,article,Series
item4866,article,Series
item4867,article,Music
item4868,article,Movies
item4869,article,Series
item4870,article,Series
item4871,article,Series
item4872,article,VideoGames
item4873,article,Movies
item4874,article,Series
item4875,article,Movies
item4876,article,Tech
item4877,article,Music
item4878,article,Series
item4879,article,Series
item4880,article,Movies
item4881,article,Movies
item4882,article,Series
item4883,article,Movies
item4884,article,Series
item4885,article,VideoGames
item4886,article,Celebrities
item4887,article,VideoGames
item4888,article,Series
item4889,article,Series
item4890,article,Movies
item4891,article,TV
item4892,article,Series
item4893,article,TV
item4894,article,Series
item4895,article,Music
item4896,article,Tech
item4897,article,Music
item4898,article,VideoGames
item4899,article,Celebrities
item4900,article,Movies
item4901,article,Series
item4902,article,TV
item4903,article,Series
item4904,article,TV
item4905,article,Series
item4906,article,Series
item4907,article,Movies
item4908,article,TV
item4909,article,VideoGames
item4910,article,News
item4911,article,Series
item4912,article,TV
item4913,article,Series
item4914,article,TV
item4915,article,News
item4916,article,VideoGames
item4917,article,VideoGames
item4918,article,Series
item4919,article,Series
item4920,article,News
item4921,article,VideoGames
item4922,article,Movies
item4923,article,VideoGames
item4924,article,Celebrities
item4925,article,VideoGames
item4926,article,VideoGames
item4927,article,Series
item4928,article,Other
item4929,article,Movies
item4930,article,Series
item4931,article,Series
item4932,article,Movies
item4933,article,Movies
item4934,article,Series
item4935,article,VideoGames
item4936,article,Series
item4937,article,Series
item4938,article,Series
item4939,article,Celebrities
item4940,article,Music
item4941,article,VideoGames
item4942,article,Other
item4943,article,Comic
item4944,article,Comic
item4945,article,Series
item4946,article,Series
item4947,article,Series
item4948,article,Series
item4949,article,VideoGames
item4950,article,Comic
item4951,article,Music
item4952,article,Music
item4953,article,TV
item4954,article,Celebrities
item4955,article,TV
item4956,article,Celebrities
item4957,article,Celebrities
item4958,article,Celebrities
item4959,article,Series
item4960,article,Celebrities
item4961,article,Celebrities
item4962,article,TV
item4963,article,VideoGames
item4964,article,Music
item4965,article,Series
item4966,article,Series
item4967,article,TV
item4968,article,VideoGames
item4969,article,Music
item4970,article,TV
item4971,article,Series
item4972,article,Celebrities
item4973,article,Celebrities
item4974,article,VideoGames
item4975,article,Celebrities
item4976,article,Music
item4977,article,TV
item4978,article,Music
item4979,article,Celebrities
