user,timestamp,requested_page,referrer_page
164,2019-07-02 14:24:30,80,17
934,2019-07-01 08:26:46,114,125
118,2019-07-03 09:16:20,41,112
103,2019-07-03 09:48:51,37,91
200,2019-07-01 13:43:20,88,120
307,2019-07-03 11:21:45,148,158
895,2019-07-01 17:35:00,17,41
194,2019-07-02 20:20:34,25,49
490,2019-07-02 07:27:42,73,173
474,2019-07-02 19:34:16,106,78
63,2019-07-03 19:23:21,172,44
957,2019-07-02 21:53:06,174,11
236,2019-07-02 15:31:57,76,197
556,2019-07-02 07:05:43,152,69
603,2019-07-03 12:47:30,194,94
864,2019-07-01 02:15:26,35,168
444,2019-07-01 22:41:59,26,34
303,2019-07-03 08:16:08,28,111
806,2019-07-02 21:29:30,131,178
138,2019-07-02 18:37:39,64,96
150,2019-07-01 06:01:32,61,183
99,2019-07-01 18:22:26,32,40
27,2019-07-03 22:59:45,120,89
614,2019-07-01 16:17:04,190,55
855,2019-07-01 07:54:57,16,47
990,2019-07-01 15:44:45,105,167
537,2019-07-01 22:09:39,126,28
696,2019-07-02 15:24:33,79,66
595,2019-07-02 02:51:49,154,38
435,2019-07-02 23:04:30,140,58
100,2019-07-01 06:05:25,44,34
296,2019-07-02 20:10:26,190,14
639,2019-07-01 15:04:59,111,153
426,2019-07-02 05:12:19,123,30
894,2019-07-03 09:09:28,119,193
829,2019-07-01 08:41:58,146,185
309,2019-07-02 23:19:50,115,145
107,2019-07-01 02:02:51,197,124
299,2019-07-02 01:02:25,37,131
444,2019-07-03 16:29:03,95,125
243,2019-07-03 19:08:49,17,186
30,2019-07-01 06:25:32,191,180
134,2019-07-01 23:37:26,98,162
269,2019-07-02 21:45:41,161,20
659,2019-07-03 22:11:13,27,4
517,2019-07-02 20:50:03,36,81
187,2019-07-01 07:23:46,182,76
705,2019-07-01 09:11:24,105,115
238,2019-07-02 01:47:29,87,49
536,2019-07-03 12:51:43,10,176
986,2019-07-03 05:36:58,63,88
219,2019-07-02 20:11:36,8,28
111,2019-07-03 19:00:27,33,105
661,2019-07-02 09:21:56,167,138
490,2019-07-03 20:34:33,32,33
903,2019-07-02 04:30:00,199,74
511,2019-07-03 11:21:02,8,48
386,2019-07-02 01:02:39,104,167
35,2019-07-01 10:23:34,127,34
846,2019-07-02 15:04:49,16,120
689,2019-07-02 12:10:36,84,60
777,2019-07-02 07:28:18,101,44
479,2019-07-02 23:44:42,40,180
428,2019-07-03 17:56:09,131,185
761,2019-07-02 08:29:56,5,45
201,2019-07-01 01:59:17,141,93
992,2019-07-01 00:16:38,174,156
460,2019-07-01 01:29:53,190,65
201,2019-07-03 00:18:47,2,110
938,2019-07-01 08:28:03,83,67
991,2019-07-01 18:26:24,157,90
118,2019-07-02 02:12:50,139,196
893,2019-07-03 15:32:10,66,158
621,2019-07-03 22:01:43,30,138
560,2019-07-03 06:52:59,103,8
335,2019-07-01 00:50:46,9,27
386,2019-07-02 15:02:17,156,186
840,2019-07-02 16:59:27,13,8
375,2019-07-02 08:02:15,151,149
887,2019-07-01 16:12:13,50,84
931,2019-07-02 03:59:32,179,111
655,2019-07-01 17:16:39,6,58
582,2019-07-01 15:09:30,41,51
200,2019-07-02 02:08:17,169,170
486,2019-07-01 16:55:33,10,185
527,2019-07-01 08:17:35,49,189
180,2019-07-02 03:03:48,47,171
806,2019-07-03 04:33:21,42,54
312,2019-07-02 00:24:44,25,96
661,2019-07-02 10:36:53,101,191
209,2019-07-01 01:14:14,149,5
804,2019-07-03 10:08:13,100,3
583,2019-07-02 04:47:59,11,84
143,2019-07-02 04:12:29,132,50
687,2019-07-03 21:18:19,0,65
609,2019-07-02 21:26:37,122,31
262,2019-07-03 07:44:03,3,179
611,2019-07-01 18:29:05,199,21
756,2019-07-03 19:46:22,4,46
575,2019-07-02 01:50:39,42,172
342,2019-07-03 19:01:42,26,64
768,2019-07-03 14:46:25,63,39
203,2019-07-03 20:43:51,145,117
242,2019-07-02 11:32:52,70,156
36,2019-07-03 07:44:52,160,81
13,2019-07-02 18:49:45,32,188
573,2019-07-02 07:04:26,4,52
623,2019-07-01 11:30:24,92,123
383,2019-07-02 04:09:30,75,90
995,2019-07-02 12:00:09,30,141
440,2019-07-03 00:01:39,37,74
743,2019-07-03 22:20:16,46,117
81,2019-07-03 10:01:45,49,123
660,2019-07-02 03:09:16,8,27
15,2019-07-03 01:08:35,135,111
852,2019-07-02 11:59:19,147,155
594,2019-07-03 19:04:57,198,107
802,2019-07-02 10:07:03,175,71
572,2019-07-01 03:58:54,65,187
542,2019-07-03 18:06:10,198,87
709,2019-07-01 06:25:35,118,95
594,2019-07-01 07:59:40,163,130
513,2019-07-03 04:56:32,82,173
155,2019-07-03 17:43:56,134,110
342,2019-07-03 03:26:05,42,110
769,2019-07-01 14:08:35,136,132
192,2019-07-01 09:59:12,154,166
677,2019-07-01 00:52:19,32,39
876,2019-07-03 15:53:56,175,35
478,2019-07-02 17:12:01,183,138
464,2019-07-01 00:20:53,17,126
810,2019-07-03 21:22:56,72,183
882,2019-07-03 14:34:35,177,183
297,2019-07-01 01:46:04,60,12
64,2019-07-02 16:41:07,71,27
668,2019-07-01 05:05:59,125,150
254,2019-07-03 15:54:11,35,104
738,2019-07-03 10:51:58,79,150
112,2019-07-02 05:28:58,160,155
515,2019-07-01 23:29:52,1,159
448,2019-07-02 15:22:55,21,166
388,2019-07-03 23:33:10,10,52
571,2019-07-02 09:06:46,104,25
760,2019-07-03 15:09:54,31,112
922,2019-07-02 05:08:47,174,119
704,2019-07-01 14:54:16,120,171
808,2019-07-03 23:24:16,8,92
264,2019-07-01 10:10:24,81,48
918,2019-07-01 23:11:44,119,194
726,2019-07-03 08:13:54,171,165
642,2019-07-02 09:47:01,154,7
886,2019-07-03 01:14:57,178,88
324,2019-07-02 04:59:44,150,162
452,2019-07-02 19:09:42,146,130
575,2019-07-01 05:29:15,55,118
823,2019-07-03 12:43:41,106,56
449,2019-07-02 03:10:06,101,112
285,2019-07-03 01:57:06,153,170
814,2019-07-02 01:03:27,99,172
567,2019-07-03 02:16:01,88,164
9,2019-07-02 11:54:03,167,187
62,2019-07-01 21:08:20,182,49
169,2019-07-02 09:38:52,122,64
465,2019-07-01 11:11:45,196,89
281,2019-07-02 01:39:06,27,159
351,2019-07-02 22:32:19,81,195
265,2019-07-03 00:17:19,168,144
607,2019-07-02 04:17:32,40,125
681,2019-07-02 00:30:28,124,183
536,2019-07-03 09:34:44,148,162
76,2019-07-01 16:34:46,193,77
196,2019-07-03 02:43:27,22,104
323,2019-07-03 11:57:23,119,184
185,2019-07-01 16:19:07,182,90
902,2019-07-01 12:46:25,164,112
821,2019-07-02 23:36:34,154,56
680,2019-07-01 12:53:54,69,39
348,2019-07-02 04:55:13,110,132
244,2019-07-03 04:48:45,112,132
704,2019-07-03 23:25:27,2,148
640,2019-07-02 18:56:31,155,116
46,2019-07-01 21:17:27,86,194
576,2019-07-01 19:14:00,164,0
590,2019-07-02 10:59:20,124,117
24,2019-07-02 05:20:13,158,177
925,2019-07-01 06:50:49,138,99
182,2019-07-02 00:39:45,49,176
408,2019-07-03 03:41:00,11,181
746,2019-07-03 16:22:40,94,26
565,2019-07-03 09:23:57,68,84
676,2019-07-02 04:48:58,135,53
644,2019-07-02 21:59:36,125,144
200,2019-07-01 07:59:10,155,59
316,2019-07-02 13:02:34,38,184
839,2019-07-01 20:23:52,140,19
552,2019-07-02 14:19:23,25,131
694,2019-07-03 17:18:24,173,14
651,2019-07-01 03:33:04,33,74
564,2019-07-02 08:42:21,124,146
575,2019-07-02 14:25:39,171,63
537,2019-07-02 10:18:23,120,12
539,2019-07-03 15:49:49,150,93
401,2019-07-01 13:18:51,77,108
396,2019-07-02 07:29:03,95,118
660,2019-07-01 13:53:15,89,29
995,2019-07-03 04:12:49,185,129
41,2019-07-03 05:14:09,90,24
287,2019-07-02 22:22:59,132,118
308,2019-07-02 12:27:24,32,35
509,2019-07-02 19:42:47,78,182
160,2019-07-01 11:10:40,139,101
479,2019-07-02 06:31:00,187,57
805,2019-07-01 22:47:07,107,57
98,2019-07-01 15:26:35,5,129
563,2019-07-02 09:10:46,147,122
889,2019-07-01 11:51:37,64,169
652,2019-07-02 14:15:31,54,69
222,2019-07-02 06:07:15,199,158
100,2019-07-03 11:26:29,101,69
463,2019-07-02 09:36:21,157,98
56,2019-07-02 18:21:38,105,151
516,2019-07-03 19:22:29,16,173
244,2019-07-01 16:30:06,39,169
157,2019-07-03 01:11:10,123,161
364,2019-07-01 17:03:27,130,191
585,2019-07-02 12:19:43,125,50
668,2019-07-02 18:56:27,143,197
690,2019-07-02 17:12:12,166,185
442,2019-07-02 23:51:09,77,161
195,2019-07-03 17:02:41,130,24
918,2019-07-02 01:54:11,74,17
593,2019-07-03 15:37:31,104,22
235,2019-07-01 04:53:36,130,65
245,2019-07-01 09:56:22,175,116
441,2019-07-01 05:55:51,118,14
428,2019-07-01 04:17:45,168,184
256,2019-07-03 06:43:33,85,164
421,2019-07-01 09:09:33,41,64
366,2019-07-01 04:32:54,13,170
84,2019-07-03 16:11:13,180,17
491,2019-07-02 18:34:52,126,55
487,2019-07-01 16:14:11,13,47
905,2019-07-02 10:12:22,23,156
684,2019-07-02 10:36:09,14,96
785,2019-07-02 08:56:20,82,132
397,2019-07-01 17:34:19,78,144
760,2019-07-03 21:20:56,171,101
327,2019-07-03 17:39:27,179,53
194,2019-07-01 19:52:47,117,152
368,2019-07-02 00:23:35,188,62
551,2019-07-01 23:22:13,156,116
461,2019-07-02 15:09:00,92,15
261,2019-07-03 18:13:12,80,53
220,2019-07-01 13:22:24,70,43
923,2019-07-03 02:34:25,158,154
786,2019-07-02 20:43:59,199,116
288,2019-07-01 16:18:13,5,137
333,2019-07-01 08:16:32,128,83
38,2019-07-02 02:44:02,29,161
786,2019-07-03 03:53:18,61,80
193,2019-07-01 00:54:57,10,58
555,2019-07-03 21:59:31,22,47
91,2019-07-03 03:38:03,151,169
754,2019-07-02 11:55:52,35,123
958,2019-07-03 09:09:39,59,178
631,2019-07-03 23:09:30,9,58
616,2019-07-03 01:44:54,93,8
343,2019-07-01 08:00:00,162,104
939,2019-07-03 04:21:45,176,158
364,2019-07-02 00:56:08,152,128
14,2019-07-03 23:25:08,122,143
250,2019-07-03 15:51:00,108,17
105,2019-07-01 23:25:46,167,35
52,2019-07-02 07:00:29,85,20
967,2019-07-02 16:46:09,110,64
876,2019-07-02 17:34:47,89,92
312,2019-07-01 07:04:44,175,111
630,2019-07-03 02:09:23,136,72
748,2019-07-02 23:40:36,111,5
716,2019-07-01 23:00:41,19,99
828,2019-07-03 20:38:41,58,37
393,2019-07-03 15:03:51,27,170
808,2019-07-02 12:40:08,103,142
948,2019-07-03 04:59:32,138,132
780,2019-07-01 22:25:12,118,131
837,2019-07-02 18:28:24,176,115
845,2019-07-01 20:26:33,89,193
36,2019-07-02 12:50:16,88,116
424,2019-07-02 02:50:21,84,134
447,2019-07-03 04:11:35,15,193
869,2019-07-02 18:18:10,43,30
711,2019-07-03 15:56:09,88,130
75,2019-07-02 10:47:05,98,5
677,2019-07-02 05:22:26,124,16
285,2019-07-03 03:55:57,179,181
523,2019-07-03 09:09:07,90,107
511,2019-07-01 23:36:42,178,126
311,2019-07-01 19:04:07,49,24
569,2019-07-02 00:53:39,58,46
146,2019-07-03 00:20:55,15,104
466,2019-07-03 16:30:32,7,159
362,2019-07-02 10:07:38,31,139
958,2019-07-03 14:43:10,136,143
759,2019-07-03 22:37:04,83,94
40,2019-07-01 18:49:37,88,10
820,2019-07-03 15:02:27,120,129
847,2019-07-03 09:01:15,170,6
88,2019-07-03 09:39:46,104,101
477,2019-07-01 16:22:01,148,1
805,2019-07-03 02:32:29,143,57
8,2019-07-01 23:22:43,43,125
489,2019-07-03 21:18:28,184,184
244,2019-07-02 11:51:36,198,185
968,2019-07-03 05:57:03,75,179
921,2019-07-03 22:04:50,145,121
579,2019-07-01 07:26:57,109,18
121,2019-07-03 06:20:05,156,31
90,2019-07-01 21:36:51,188,105
43,2019-07-03 15:33:22,1,52
727,2019-07-02 06:46:57,16,129
27,2019-07-03 03:33:18,187,76
276,2019-07-01 12:13:36,57,81
188,2019-07-03 20:49:48,64,34
348,2019-07-01 07:09:15,166,196
363,2019-07-03 19:55:01,119,28
784,2019-07-02 18:30:26,64,32
204,2019-07-03 13:34:47,23,174
395,2019-07-02 15:21:00,134,162
697,2019-07-03 19:53:16,184,117
174,2019-07-02 17:34:37,19,90
191,2019-07-02 23:17:45,27,21
575,2019-07-03 17:03:34,4,8
993,2019-07-01 17:11:03,40,128
59,2019-07-02 01:28:38,146,52
866,2019-07-03 15:05:06,115,9
186,2019-07-01 12:16:29,151,52
685,2019-07-01 14:20:24,182,56
572,2019-07-03 11:27:06,46,142
279,2019-07-02 00:09:09,95,30
845,2019-07-03 01:08:41,171,48
452,2019-07-02 16:58:05,57,61
656,2019-07-02 05:04:27,5,65
313,2019-07-01 12:58:31,118,123
136,2019-07-02 07:08:45,66,102
607,2019-07-03 14:06:04,164,24
835,2019-07-02 13:01:51,154,28
251,2019-07-03 19:05:57,137,134
518,2019-07-02 13:53:00,91,20
341,2019-07-02 16:30:11,29,88
257,2019-07-02 22:41:57,21,115
369,2019-07-01 17:43:51,159,56
871,2019-07-02 10:35:10,59,45
173,2019-07-02 22:51:29,12,121
354,2019-07-02 18:24:25,79,77
887,2019-07-01 15:33:23,110,122
788,2019-07-03 09:32:30,33,55
256,2019-07-03 17:15:33,55,71
730,2019-07-01 10:51:32,71,75
194,2019-07-03 15:16:44,104,128
489,2019-07-01 02:54:13,134,35
358,2019-07-03 13:17:56,129,33
275,2019-07-01 22:37:58,95,17
742,2019-07-01 19:59:47,147,177
619,2019-07-01 14:06:32,86,17
715,2019-07-03 11:47:38,57,84
76,2019-07-01 06:32:35,38,98
56,2019-07-02 16:54:36,126,171
271,2019-07-02 18:05:50,159,142
20,2019-07-02 21:05:19,132,111
526,2019-07-01 10:35:20,168,143
618,2019-07-01 09:42:03,123,188
53,2019-07-01 06:47:36,14,62
771,2019-07-01 10:39:40,68,146
788,2019-07-03 15:45:50,39,28
714,2019-07-01 01:20:25,100,126
692,2019-07-01 20:51:02,4,26
537,2019-07-03 08:35:47,13,89
317,2019-07-01 21:09:27,104,168
597,2019-07-01 20:34:56,82,196
412,2019-07-02 01:26:40,170,134
325,2019-07-02 19:49:47,192,44
556,2019-07-02 02:28:56,156,175
693,2019-07-02 13:30:43,104,32
427,2019-07-03 13:57:56,167,165
682,2019-07-03 14:15:47,56,103
887,2019-07-01 23:07:52,57,143
242,2019-07-03 08:43:03,53,181
766,2019-07-02 05:54:51,83,115
593,2019-07-03 07:10:37,33,149
644,2019-07-01 04:21:51,3,111
609,2019-07-02 14:21:14,198,6
267,2019-07-01 07:16:41,98,149
308,2019-07-03 05:04:46,18,195
733,2019-07-02 09:11:12,137,110
540,2019-07-03 09:47:39,143,62
356,2019-07-02 00:00:30,61,104
138,2019-07-03 19:54:01,113,58
997,2019-07-02 16:56:07,49,150
534,2019-07-03 23:16:12,183,57
19,2019-07-01 04:36:15,90,107
177,2019-07-01 00:58:24,135,110
681,2019-07-01 11:33:02,120,130
63,2019-07-01 04:25:32,179,2
398,2019-07-01 17:55:22,103,112
956,2019-07-03 19:50:34,50,133
508,2019-07-02 18:12:19,64,77
875,2019-07-02 01:04:57,78,63
696,2019-07-02 02:58:01,74,25
334,2019-07-03 03:42:42,2,97
849,2019-07-03 06:36:29,52,35
843,2019-07-03 13:53:06,175,147
980,2019-07-03 06:32:08,154,39
529,2019-07-02 15:57:47,129,44
590,2019-07-02 09:38:24,88,4
340,2019-07-03 09:59:37,25,7
384,2019-07-01 08:00:38,122,190
664,2019-07-03 15:35:34,117,197
767,2019-07-02 12:58:15,88,164
157,2019-07-01 09:12:38,167,124
127,2019-07-01 16:18:33,91,159
954,2019-07-02 05:09:09,113,79
901,2019-07-01 13:55:29,28,41
446,2019-07-01 18:15:48,141,121
171,2019-07-03 22:27:01,179,71
517,2019-07-02 03:32:02,43,79
740,2019-07-03 01:33:56,128,148
274,2019-07-01 08:40:57,143,46
773,2019-07-01 00:36:20,47,70
320,2019-07-03 00:14:50,22,184
30,2019-07-01 08:35:32,14,20
866,2019-07-02 18:28:34,114,27
675,2019-07-01 05:08:28,74,53
4,2019-07-02 01:59:02,169,145
564,2019-07-01 10:13:14,72,20
864,2019-07-02 12:20:14,184,123
291,2019-07-03 20:50:03,183,47
605,2019-07-01 05:29:49,163,74
566,2019-07-03 13:10:04,131,113
677,2019-07-03 03:31:39,8,65
203,2019-07-02 19:12:50,104,59
600,2019-07-01 12:01:05,95,88
437,2019-07-03 19:51:05,21,84
205,2019-07-03 14:19:27,41,105
90,2019-07-03 23:31:00,197,139
94,2019-07-01 07:06:59,4,112
810,2019-07-02 15:47:42,141,138
321,2019-07-03 19:59:01,23,193
279,2019-07-03 19:45:09,121,75
382,2019-07-01 03:08:37,198,131
833,2019-07-03 15:46:12,31,43
440,2019-07-03 17:23:27,47,102
830,2019-07-02 13:12:47,64,89
751,2019-07-02 04:39:49,50,67
157,2019-07-02 19:33:02,75,77
870,2019-07-03 23:59:19,84,165
592,2019-07-02 06:33:32,196,77
91,2019-07-02 01:38:42,49,111
790,2019-07-02 09:25:59,103,23
466,2019-07-02 07:39:33,185,132
150,2019-07-02 03:36:34,43,149
845,2019-07-02 13:19:13,146,191
413,2019-07-01 23:31:00,122,1
841,2019-07-02 05:08:26,100,63
813,2019-07-01 05:00:36,177,89
910,2019-07-02 16:26:16,81,119
975,2019-07-02 15:39:22,48,38
21,2019-07-02 15:48:54,180,106
259,2019-07-03 14:00:31,96,20
765,2019-07-03 04:04:42,92,78
384,2019-07-02 00:21:30,24,24
177,2019-07-01 15:35:51,165,46
217,2019-07-01 04:58:51,62,165
667,2019-07-01 21:21:41,20,75
850,2019-07-03 18:45:36,125,112
934,2019-07-01 03:39:08,17,142
190,2019-07-02 17:51:27,170,11
1,2019-07-02 10:36:59,169,146
903,2019-07-03 10:16:48,116,130
312,2019-07-01 17:35:17,87,80
740,2019-07-02 11:36:16,124,164
875,2019-07-03 18:19:03,48,110
566,2019-07-03 06:19:05,196,64
748,2019-07-02 02:34:25,167,191
538,2019-07-02 17:10:35,144,59
298,2019-07-03 03:05:49,111,103
393,2019-07-02 03:12:15,152,37
296,2019-07-02 13:50:10,146,141
754,2019-07-01 10:16:51,58,137
100,2019-07-02 22:51:50,45,186
713,2019-07-02 02:41:45,184,115
732,2019-07-03 01:27:40,5,110
519,2019-07-02 09:57:20,60,11
882,2019-07-03 15:18:20,81,63
88,2019-07-01 05:36:09,199,156
4,2019-07-03 21:16:20,124,177
666,2019-07-03 15:35:33,64,178
309,2019-07-02 06:39:55,88,175
432,2019-07-01 07:44:37,115,111
456,2019-07-03 12:37:31,101,113
95,2019-07-01 17:25:34,159,0
613,2019-07-03 15:57:10,161,139
77,2019-07-02 10:05:32,54,102
900,2019-07-03 16:26:20,166,139
655,2019-07-02 04:34:22,191,170
830,2019-07-02 23:43:07,34,71
370,2019-07-01 07:21:15,41,18
153,2019-07-01 22:45:07,199,80
622,2019-07-01 04:05:21,184,23
451,2019-07-01 21:28:25,48,123
647,2019-07-03 16:43:58,196,78
131,2019-07-01 02:44:41,50,86
987,2019-07-02 11:20:25,50,114
367,2019-07-01 08:33:02,87,109
884,2019-07-03 23:14:26,157,161
21,2019-07-02 00:03:41,174,149
830,2019-07-03 19:47:56,182,144
291,2019-07-03 05:43:56,177,106
143,2019-07-03 11:42:18,13,142
758,2019-07-02 04:19:22,58,10
768,2019-07-01 16:39:21,188,152
141,2019-07-02 07:49:22,66,62
988,2019-07-02 22:40:26,70,52
413,2019-07-03 15:16:09,112,73
998,2019-07-03 08:11:21,40,145
868,2019-07-03 04:43:02,109,11
597,2019-07-03 09:35:09,115,158
113,2019-07-03 03:07:06,110,53
259,2019-07-01 20:54:52,88,183
592,2019-07-01 05:11:05,50,107
421,2019-07-01 23:06:34,106,74
764,2019-07-01 18:32:19,179,9
91,2019-07-03 20:39:29,144,197
512,2019-07-03 03:31:48,122,48
945,2019-07-01 13:52:37,7,126
393,2019-07-02 11:39:11,193,53
429,2019-07-01 07:58:37,8,163
528,2019-07-03 23:38:02,192,143
806,2019-07-03 11:02:05,45,22
804,2019-07-03 00:28:40,41,163
160,2019-07-01 10:24:27,19,197
758,2019-07-03 23:12:59,54,172
606,2019-07-02 18:19:38,141,6
977,2019-07-02 23:35:39,189,139
841,2019-07-01 08:13:08,94,66
862,2019-07-02 04:08:44,42,28
711,2019-07-03 05:17:56,62,53
224,2019-07-03 02:34:36,162,168
162,2019-07-01 01:45:38,109,16
99,2019-07-03 03:32:07,157,47
799,2019-07-03 06:35:58,13,174
451,2019-07-01 08:57:16,113,108
744,2019-07-03 22:25:33,98,38
130,2019-07-03 10:22:31,6,131
82,2019-07-03 11:03:15,39,16
867,2019-07-01 03:15:58,19,46
705,2019-07-01 06:36:40,47,164
298,2019-07-02 12:44:20,9,30
813,2019-07-02 13:00:32,138,114
24,2019-07-02 18:11:38,158,115
95,2019-07-01 00:06:58,4,89
228,2019-07-03 16:41:44,194,77
412,2019-07-01 23:11:43,82,40
573,2019-07-01 13:20:00,156,116
824,2019-07-03 14:38:31,77,177
97,2019-07-02 13:47:25,136,191
190,2019-07-03 14:53:30,150,182
640,2019-07-03 07:16:03,52,84
886,2019-07-03 13:12:52,197,36
226,2019-07-01 02:17:02,107,33
344,2019-07-02 17:53:24,139,68
337,2019-07-03 22:48:13,28,8
349,2019-07-02 16:50:09,105,80
885,2019-07-02 02:34:20,156,194
499,2019-07-03 06:01:26,86,76
945,2019-07-01 19:50:04,7,136
381,2019-07-02 07:18:56,55,27
941,2019-07-01 05:03:31,164,2
51,2019-07-02 08:44:34,183,11
330,2019-07-01 15:27:20,175,70
777,2019-07-03 11:20:30,8,198
26,2019-07-02 18:52:27,31,12
984,2019-07-03 13:54:26,142,193
408,2019-07-02 13:10:01,65,107
687,2019-07-02 11:06:44,32,188
32,2019-07-01 00:21:52,170,72
209,2019-07-01 01:53:42,84,156
322,2019-07-02 22:43:52,136,78
208,2019-07-01 04:21:13,160,74
864,2019-07-02 13:15:20,25,86
621,2019-07-03 18:38:53,10,188
448,2019-07-03 05:47:21,28,183
621,2019-07-01 05:19:27,82,170
631,2019-07-03 17:41:00,50,112
483,2019-07-03 04:21:04,113,142
32,2019-07-03 17:16:07,134,24
48,2019-07-03 00:48:39,145,60
847,2019-07-03 19:06:52,28,39
360,2019-07-03 05:59:10,107,19
596,2019-07-02 13:30:01,68,10
515,2019-07-01 12:26:26,134,81
892,2019-07-02 02:09:14,79,69
379,2019-07-01 04:12:10,8,112
514,2019-07-01 13:51:12,86,194
759,2019-07-01 21:06:27,189,97
123,2019-07-02 11:27:36,133,74
429,2019-07-03 04:09:11,144,106
370,2019-07-01 06:13:47,151,55
685,2019-07-03 17:16:48,83,117
678,2019-07-01 10:17:42,150,156
182,2019-07-03 19:47:53,151,38
250,2019-07-01 07:47:01,176,181
791,2019-07-03 23:45:33,132,66
602,2019-07-02 05:33:09,101,122
771,2019-07-01 12:01:54,180,84
40,2019-07-02 06:35:09,150,195
412,2019-07-01 02:04:24,4,182
99,2019-07-03 01:14:48,173,69
455,2019-07-03 13:10:56,196,118
625,2019-07-03 18:18:33,159,154
537,2019-07-02 01:43:04,104,35
243,2019-07-03 22:50:33,4,44
198,2019-07-02 19:22:12,148,167
144,2019-07-02 01:31:08,43,13
77,2019-07-03 07:58:45,88,105
748,2019-07-02 18:45:39,86,33
929,2019-07-02 08:53:39,181,92
647,2019-07-01 17:18:56,197,148
54,2019-07-01 10:59:32,110,16
657,2019-07-02 16:31:35,26,105
356,2019-07-01 07:45:43,2,138
965,2019-07-01 11:50:43,61,43
253,2019-07-01 19:30:49,141,190
675,2019-07-03 15:39:23,155,45
277,2019-07-03 05:09:16,30,3
513,2019-07-02 12:47:56,56,91
622,2019-07-02 01:03:32,107,101
728,2019-07-01 22:06:27,44,187
606,2019-07-02 08:53:34,99,189
510,2019-07-01 09:11:51,18,95
461,2019-07-01 13:07:14,165,21
457,2019-07-02 06:21:37,90,31
391,2019-07-01 09:13:02,118,171
953,2019-07-03 20:32:39,61,173
935,2019-07-01 14:56:44,76,168
264,2019-07-01 10:08:24,147,6
237,2019-07-03 21:43:47,45,187
51,2019-07-02 14:14:33,160,171
812,2019-07-02 14:29:46,82,59
573,2019-07-03 02:34:10,94,20
722,2019-07-01 15:52:06,43,56
960,2019-07-02 08:49:39,92,106
139,2019-07-02 16:09:26,12,109
587,2019-07-02 20:40:20,174,167
972,2019-07-02 22:45:24,189,35
860,2019-07-01 22:13:41,72,153
718,2019-07-03 02:07:19,16,22
654,2019-07-03 13:34:16,1,113
987,2019-07-03 22:15:46,185,119
595,2019-07-02 10:48:27,142,95
85,2019-07-01 23:03:00,176,103
989,2019-07-01 21:30:11,15,54
744,2019-07-01 14:03:23,116,198
484,2019-07-02 02:25:43,108,85
194,2019-07-01 08:23:59,146,165
358,2019-07-02 14:30:26,6,156
602,2019-07-02 04:08:25,141,164
362,2019-07-03 18:12:50,69,1
124,2019-07-01 21:39:09,129,165
642,2019-07-01 20:15:57,186,75
211,2019-07-03 08:11:26,77,81
552,2019-07-03 20:29:34,192,70
530,2019-07-01 01:01:49,97,86
537,2019-07-02 04:44:36,24,134
262,2019-07-03 18:26:22,186,142
442,2019-07-01 13:56:59,149,174
301,2019-07-03 18:12:58,124,68
517,2019-07-02 15:19:32,30,74
511,2019-07-02 09:56:15,49,120
916,2019-07-01 21:48:24,167,153
57,2019-07-03 07:08:43,94,74
5,2019-07-02 04:26:46,192,40
692,2019-07-01 02:16:30,175,181
677,2019-07-03 23:54:53,114,174
619,2019-07-01 09:02:22,181,149
349,2019-07-02 22:59:51,54,69
922,2019-07-03 06:41:35,115,191
667,2019-07-03 19:25:50,40,99
914,2019-07-03 13:21:58,39,193
36,2019-07-03 14:53:44,198,106
710,2019-07-03 21:36:54,146,131
234,2019-07-03 01:14:34,194,34
23,2019-07-01 11:47:01,63,86
13,2019-07-02 11:52:39,51,104
659,2019-07-02 06:12:59,94,106
47,2019-07-01 22:33:16,146,12
637,2019-07-01 13:12:26,161,177
567,2019-07-03 07:10:09,43,13
680,2019-07-02 19:45:42,47,150
853,2019-07-03 18:50:59,36,138
690,2019-07-01 13:58:21,102,104
193,2019-07-01 09:06:58,83,34
914,2019-07-02 07:47:20,47,76
16,2019-07-01 20:16:41,54,113
458,2019-07-01 03:44:45,78,151
494,2019-07-01 22:22:39,165,147
79,2019-07-03 18:26:20,51,23
412,2019-07-02 09:05:10,199,152
195,2019-07-03 17:39:07,3,184
612,2019-07-01 20:28:50,132,53
624,2019-07-01 11:31:36,156,170
906,2019-07-03 16:00:53,137,80
40,2019-07-03 01:26:56,96,64
867,2019-07-01 06:56:46,121,198
463,2019-07-01 06:02:43,120,114
727,2019-07-02 07:31:05,81,73
269,2019-07-01 05:42:54,107,141
708,2019-07-01 07:06:37,2,3
103,2019-07-03 10:23:15,133,79
846,2019-07-02 06:24:02,80,114
695,2019-07-02 16:38:01,157,152
309,2019-07-01 00:25:02,42,1
118,2019-07-01 13:48:22,23,28
729,2019-07-02 22:50:43,182,53
551,2019-07-02 03:33:32,136,170
787,2019-07-03 23:42:56,40,136
132,2019-07-02 04:38:27,17,5
